City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
345,Dudinka,RU,69.4058,86.1778,36.63,98,100,13.09,light rain
346,Aksu,CN,41.1231,80.2644,54.21,25,3,2.53,clear sky
347,Jasper,US,37.2001,-94.3502,82.67,17,0,23.02,clear sky
348,Wukari,NG,7.85,9.7833,73.31,96,100,5.86,moderate rain
349,Gorontalo,ID,0.5412,123.0595,75.74,91,100,2.55,overcast clouds
350,Fort Nelson,CA,58.8053,-122.7002,38.79,52,75,6.91,broken clouds
351,Shetpe,KZ,44.1667,52.1167,54.75,67,100,5.32,overcast clouds
352,Jasdan,IN,22.0333,71.2,77.68,39,16,7.27,few clouds
353,Ampanihy,MG,-24.7,44.75,68.88,74,0,5.82,clear sky
354,Auki,SB,-8.7676,160.7034,80.28,73,100,2.37,overcast clouds
355,Eskilstuna,SE,59.3666,16.5077,49.78,98,100,4.29,overcast clouds
356,Opuwo,NA,-18.0607,13.84,76.39,39,75,9.6,broken clouds
357,Campo Sesenta,MX,27.45,-110.1,90.97,42,2,16.04,clear sky
358,Camacha,PT,33.0833,-16.3333,67.42,78,40,11.5,scattered clouds
359,Xuanhua,CN,40.6103,115.0447,54.37,40,100,1.63,overcast clouds
360,Kutum,SD,14.2,24.6667,76.1,25,53,10.83,broken clouds
361,Erenhot,CN,43.6475,111.9767,42.87,36,17,8.72,few clouds
362,Viedma,AR,-40.8135,-62.9967,66.43,18,0,12.88,clear sky
363,Vasudevanallur,IN,9.2333,77.4167,78.15,78,100,3.87,overcast clouds
364,Tambopata,PE,-12.7333,-69.1833,73.29,94,75,2.3,light rain
365,Igarka,RU,67.4667,86.5833,35.76,82,100,16.2,overcast clouds
366,Maneadero,MX,31.7167,-116.5667,66.09,80,10,4.0,clear sky
367,Bathsheba,BB,13.2167,-59.5167,86.61,66,40,13.8,scattered clouds
368,Imperia,IT,43.9667,7.7833,60.85,87,92,3.0,overcast clouds
369,Tynda,RU,55.1667,124.7167,34.54,97,100,11.34,light snow
370,Cairns,AU,-16.9167,145.7667,75.15,73,99,5.75,overcast clouds
371,Synya,RU,65.3718,58.0387,35.46,90,87,2.57,overcast clouds
372,Maarianhamina,AX,60.0973,19.9348,49.86,93,0,8.05,clear sky
373,Qingdao,CN,36.0986,120.3719,55.0,100,99,2.24,mist
374,Druzhba,UA,52.0428,33.9453,39.11,71,67,4.76,broken clouds
375,Valera,VE,9.3178,-70.6036,78.1,93,93,1.01,overcast clouds
376,Rio Gallegos,AR,-51.6226,-69.2181,68.05,28,40,27.63,scattered clouds
377,San Cristobal,VE,7.7669,-72.225,78.98,66,97,3.74,overcast clouds
378,Changji,CN,44.0167,87.3167,54.39,24,0,6.71,clear sky
379,Beloha,MG,-25.1667,45.05,73.62,51,0,8.72,clear sky
380,Cururupu,BR,-1.8283,-44.8683,79.43,76,64,5.08,broken clouds
381,Sola,VU,-13.8833,167.55,75.87,94,99,0.0,overcast clouds
382,Manggar,ID,-2.8833,108.2667,77.04,87,72,2.26,broken clouds
383,Quimper,FR,48.0,-4.1,63.18,100,100,14.97,light intensity drizzle
384,Cedral,MX,23.8,-100.7333,77.86,36,55,7.36,broken clouds
385,Chicama,PE,-7.8447,-79.1469,61.34,62,9,9.86,clear sky
386,Uchaly,RU,54.2996,59.4521,40.66,87,100,8.08,overcast clouds
387,Ulaanbaatar,MN,47.9077,106.8832,12.33,79,0,2.24,clear sky
388,Gravdal,NO,68.1214,13.5031,44.49,70,20,5.75,few clouds
389,Waitati,NZ,-45.75,170.5667,51.8,70,12,11.25,few clouds
390,Sawakin,SD,19.1059,37.3321,84.67,75,8,4.59,clear sky
391,Nikki,BJ,9.9401,3.2108,73.51,89,100,4.21,overcast clouds
392,Giyani,ZA,-23.3025,30.7187,82.76,31,100,6.58,overcast clouds
393,Humboldt,US,40.6665,-123.9178,81.61,24,2,6.38,clear sky
394,Laiwu,CN,36.1928,117.6569,55.98,66,100,1.88,overcast clouds
395,Americo Brasiliense,BR,-21.7244,-48.1017,81.55,30,17,3.8,few clouds
396,Kavaratti,IN,10.5669,72.642,81.25,70,81,3.58,light rain
397,Te Anau,NZ,-45.4167,167.7167,51.66,52,4,1.95,clear sky
398,Mareeba,AU,-17.0,145.4333,70.52,92,95,3.2,overcast clouds
399,Saint-Leu,RE,-21.15,55.2833,68.83,72,90,2.37,light rain
400,Santa Lucia,ES,27.9117,-15.5407,65.77,83,40,20.71,scattered clouds
401,Xuddur,SO,4.1213,43.8894,72.82,79,42,13.6,scattered clouds
402,Port Elizabeth,ZA,-33.918,25.5701,61.32,99,100,4.0,light rain
403,Nakhon Nayok,TH,14.1667,101.1,73.44,80,100,0.94,overcast clouds
404,Blyznyuky,UA,48.8578,36.5551,41.52,65,5,6.26,clear sky
405,Broken Hill,AU,-31.95,141.4333,53.19,68,0,7.34,clear sky
406,Sedkyrkeshch,RU,61.75,50.9167,41.45,93,75,4.47,broken clouds
407,Rocha,UY,-34.4833,-54.3333,53.17,62,22,9.62,few clouds
408,Nakusp,CA,50.2499,-117.8023,55.74,71,65,2.3,broken clouds
409,Bontang,ID,0.1333,117.5,76.5,90,99,5.1,overcast clouds
410,Gasa,PS,31.5,34.4667,65.88,63,20,3.94,few clouds
411,Port Lincoln,AU,-34.7333,135.8667,54.66,70,100,5.28,overcast clouds
412,Angoche,MZ,-16.2325,39.9086,74.62,77,1,11.5,clear sky
413,Kyabe,TD,9.4515,18.9449,76.28,75,100,1.66,overcast clouds
414,Vila Franca Do Campo,PT,37.7167,-25.4333,75.2,92,89,7.67,overcast clouds
415,Valparaiso,CL,-33.0393,-71.6273,82.04,43,0,20.71,clear sky
416,Kuopio,FI,62.8924,27.677,48.15,93,100,8.05,overcast clouds
417,Luba,GQ,3.4568,8.5547,76.89,86,100,3.58,light rain
418,Baniachang,BD,24.5167,91.3667,75.63,90,2,2.04,clear sky
419,Narsaq,GL,60.9167,-46.05,18.16,68,0,6.78,clear sky
420,Butterworth,MY,5.3991,100.3638,80.35,88,40,6.91,scattered clouds
421,Jiangyou,CN,31.7667,104.7167,61.03,78,100,0.96,overcast clouds
422,Fairbanks,US,64.8378,-147.7164,29.23,81,0,3.44,clear sky
423,Karla,EE,59.3723,24.9275,50.58,93,100,6.91,overcast clouds
424,Ahipara,NZ,-35.1667,173.1667,60.01,62,35,8.95,scattered clouds
425,Buala,SB,-8.145,159.5921,82.0,68,100,2.01,overcast clouds
426,Cabedelo,BR,-6.9811,-34.8339,81.27,73,9,14.81,clear sky
427,Weligama,LK,5.9667,80.4167,76.05,91,91,7.2,overcast clouds
428,Saint-Augustin,CA,51.226,-58.6502,51.31,82,100,6.31,overcast clouds
429,Tilichiki,RU,60.4667,166.1,29.64,96,100,3.49,overcast clouds
430,Dingle,PH,10.9995,122.6711,75.72,91,46,5.66,scattered clouds
431,Monrovia,LR,6.3005,-10.7969,74.97,84,92,5.48,overcast clouds
432,Mogadishu,SO,2.0371,45.3438,77.4,83,97,12.88,overcast clouds
433,Prince Rupert,CA,54.3161,-130.3201,60.89,85,100,9.22,overcast clouds
434,Griffith,US,41.5284,-87.4237,62.22,30,0,21.85,clear sky
435,Ambon,ID,-3.6954,128.1814,78.94,94,40,6.91,scattered clouds
436,Waipawa,NZ,-41.4122,175.5153,49.48,73,100,8.72,overcast clouds
437,Oriximina,BR,-1.7656,-55.8661,88.72,53,80,4.0,broken clouds
438,Kirovskiy,RU,45.0917,133.5136,48.72,92,55,3.27,broken clouds
439,Margate,GB,51.3813,1.3862,56.88,90,87,1.99,overcast clouds
440,Tezu,IN,27.9167,96.1667,70.57,87,6,3.2,clear sky
441,Vidim,RU,56.4088,103.1106,29.3,96,94,4.88,overcast clouds
442,Kazanskaya,RU,45.4106,40.4361,49.87,59,2,11.99,clear sky
443,Emilio Carranza,MX,19.9711,-96.6114,83.55,72,17,14.74,few clouds
444,Tuatapere,NZ,-46.1333,167.6833,53.87,50,0,3.56,clear sky
445,Belz,FR,47.6751,-3.168,63.09,96,100,5.99,overcast clouds
446,Charcas,MX,23.1333,-101.1167,73.44,37,25,6.17,scattered clouds
447,Oussouye,SN,12.485,-16.5469,80.78,81,94,6.62,overcast clouds
448,Coahuayana,MX,18.7333,-103.6833,85.5,75,62,5.5,light rain
449,Altdorf,DE,49.3875,11.3572,55.81,97,100,6.67,light rain
450,Mehamn,NO,71.0357,27.8492,35.51,93,75,5.75,broken clouds
451,Mahibadhoo,MV,3.7833,72.9667,80.22,80,100,23.09,overcast clouds
452,Jiuquan,CN,39.7432,98.5174,47.08,27,100,5.37,overcast clouds
453,Fagersta,SE,60.0042,15.7932,44.44,90,100,3.96,overcast clouds
454,Pryozerne,UA,45.2698,36.3303,54.45,60,0,14.36,clear sky
455,Waingapu,ID,-9.6567,120.2641,78.15,75,82,5.35,broken clouds
456,Ginir,ET,7.1333,40.7,58.73,86,96,4.18,overcast clouds
457,Keti Bandar,PK,24.1447,67.4497,80.92,58,2,11.21,clear sky
458,Jimo,CN,36.3897,120.4622,55.18,100,99,2.24,mist
459,Vanimo,PG,-2.6741,141.3028,77.02,92,99,5.95,overcast clouds
460,Lindi,TZ,-10.0,39.7167,70.97,87,25,3.62,scattered clouds
461,Peniche,PT,39.3558,-9.3811,65.08,90,9,11.88,clear sky
462,Brae,GB,60.3964,-1.353,47.86,64,9,17.83,clear sky
463,Asyut,EG,27.181,31.1837,73.58,46,8,7.45,clear sky
464,Grand Gaube,MU,-20.0064,57.6608,72.0,63,8,7.0,clear sky
465,Ushibuka,JP,32.1906,130.0228,69.01,83,0,4.88,clear sky
466,Mount Gambier,AU,-37.8333,140.7667,49.66,88,99,5.39,overcast clouds
467,North Bend,US,43.4065,-124.2243,72.86,63,0,12.66,clear sky
468,Sauda,NO,59.6506,6.3542,48.69,97,100,4.5,moderate rain
469,Balkanabat,TM,39.5108,54.3671,69.26,35,78,4.97,broken clouds
470,Khuzhir,RU,53.1939,107.3397,35.6,67,100,14.32,overcast clouds
471,Flinders,AU,-34.5833,150.8552,61.05,78,0,4.0,clear sky
472,Eidsvag,NO,62.7767,8.0668,45.25,79,92,4.7,overcast clouds
473,Mvangue,CM,2.9667,11.5167,65.46,100,100,3.2,overcast clouds
474,Seoul,KR,37.5683,126.9778,56.64,100,75,1.14,fog
475,Fare,PF,-16.7,-151.0167,78.94,73,3,10.07,clear sky
476,Marsabit,KE,2.3284,37.9899,68.47,61,86,20.92,overcast clouds
477,Port Blair,IN,11.6667,92.75,79.56,81,77,3.96,broken clouds
478,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,84.09,28,1,10.74,clear sky
479,Beyneu,KZ,45.3167,55.2,59.14,41,100,6.13,overcast clouds
480,Sorland,NO,67.667,12.6934,48.06,59,88,12.01,overcast clouds
481,Awbari,LY,26.5921,12.7805,77.76,23,4,2.66,clear sky
482,Laguna,US,38.421,-121.4238,88.02,44,0,1.99,clear sky
483,Troitsk,RU,54.0979,61.5773,45.84,78,99,7.61,overcast clouds
484,Chumikan,RU,54.7183,135.315,42.26,79,91,7.47,overcast clouds
485,Tvoroyri,FO,61.5556,-6.8111,48.27,70,100,28.23,light rain
486,Whitehorse,CA,60.7161,-135.0538,30.09,69,75,3.44,broken clouds
487,Kamina,CD,-8.7386,24.9906,69.06,32,70,0.72,broken clouds
488,Yongan,CN,39.6957,113.6871,49.15,54,100,2.95,overcast clouds
489,Foam Lake,CA,51.65,-103.5343,44.62,47,21,11.74,few clouds
490,Plettenberg Bay,ZA,-34.0527,23.3716,60.37,94,100,15.37,light rain
491,Tevaitoa,PF,-16.7833,-151.5,79.03,72,4,9.82,clear sky
492,Cabra,ES,37.4725,-4.4421,69.71,42,0,3.29,clear sky
493,Sena Madureira,BR,-9.0656,-68.6569,81.01,72,100,0.69,moderate rain
494,Coos Bay,US,43.3665,-124.2179,72.93,44,0,11.41,clear sky
495,Craig,US,40.5153,-107.5464,66.38,15,0,9.57,clear sky
496,Kargil,IN,34.5667,76.1,40.46,53,3,0.83,clear sky
497,Ajdabiya,LY,30.7554,20.2263,74.26,68,0,18.68,clear sky
498,Taganak,PH,6.0833,118.3,80.74,71,100,3.78,overcast clouds
499,Wilmington,US,34.2257,-77.9447,71.94,72,85,1.99,overcast clouds
500,Tura,IN,25.5198,90.2201,69.37,90,0,3.29,clear sky
501,Tual,ID,-5.6667,132.75,82.76,73,100,7.87,overcast clouds
502,Ust-Maya,RU,60.4167,134.5333,22.6,99,77,1.52,broken clouds
503,Russell,US,32.3502,-85.1999,79.88,22,0,6.91,clear sky
504,Kholodnyy,RU,62.7167,147.95,6.35,97,99,1.23,overcast clouds
505,Caxias Do Sul,BR,-29.1681,-51.1794,56.97,96,100,4.27,overcast clouds
506,Lashma,RU,54.9321,41.1438,40.69,75,99,4.14,overcast clouds
507,Sokoto,NG,13.0609,5.239,82.56,54,38,6.13,scattered clouds
508,Murmashi,RU,68.8154,32.8115,41.41,100,75,2.24,mist
509,Zhoucheng,CN,35.9122,116.3117,56.17,63,100,2.04,overcast clouds
510,Cascais,PT,38.6979,-9.4215,66.94,80,0,18.41,clear sky
511,Santa Fe,AR,-31.6333,-60.7,69.24,27,100,9.26,light rain
512,Banda Aceh,ID,5.5577,95.3222,79.39,79,95,12.48,overcast clouds
513,Tamandare,BR,-8.7597,-35.1047,75.72,77,3,8.34,clear sky
514,Montlucon,FR,46.3333,2.6,60.71,94,96,1.99,overcast clouds
515,Kushmurun,KZ,52.4503,64.6311,51.04,60,100,5.93,overcast clouds
516,Taoudenni,ML,22.6783,-3.9836,94.1,9,100,9.24,overcast clouds
517,Caravelas,BR,-17.7125,-39.2481,74.88,77,4,6.46,clear sky
518,Vokhtoga,RU,58.8147,41.0461,35.38,95,60,3.67,broken clouds
519,Plouzane,FR,48.3833,-4.6167,59.05,100,100,6.91,light intensity drizzle
520,Muncie,US,40.1934,-85.3864,64.54,21,5,14.0,clear sky
521,Annau,TM,37.8876,58.516,60.3,41,0,4.61,clear sky
522,Aklavik,CA,68.2191,-135.0107,28.4,64,75,3.44,broken clouds
523,Willowmore,ZA,-33.2926,23.4895,56.55,78,81,6.24,broken clouds
524,Gilgit,PK,35.9221,74.3087,60.98,29,4,4.63,clear sky
525,Belawan,ID,3.7755,98.6832,75.49,93,100,1.21,overcast clouds
526,Tadine,NC,-21.55,167.8833,71.96,57,90,10.2,overcast clouds
527,Kurumkan,RU,54.3,110.3,28.08,79,84,4.25,broken clouds
528,Haines Junction,CA,60.7522,-137.5108,30.15,69,100,2.3,overcast clouds
529,Lovozero,RU,68.005,35.0117,41.81,97,100,2.48,overcast clouds
530,Padang,ID,-0.9492,100.3543,76.1,86,100,2.35,overcast clouds
531,Cidreira,BR,-30.1811,-50.2056,60.85,73,95,17.67,overcast clouds
532,Morro Bay,US,35.3658,-120.8499,87.93,41,34,3.0,scattered clouds
533,Sept-Iles,CA,50.2001,-66.3821,49.05,93,100,25.32,overcast clouds
534,Seymchan,RU,62.8833,152.4333,8.58,97,98,0.34,overcast clouds
