City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
344,Zarand,IR,30.8127,56.564,65.95,18,1,3.22,clear sky
345,Ilulissat,GL,69.2167,-51.1,26.62,59,75,3.44,broken clouds
346,Bandarbeyla,SO,9.4942,50.8122,76.91,90,41,11.88,scattered clouds
347,Ust-Omchug,RU,61.15,149.6333,-0.47,100,98,1.5,overcast clouds
348,Ishikari,JP,43.2397,141.3539,59.25,87,100,9.06,overcast clouds
349,Gatton,AU,-27.55,152.2833,66.42,61,0,2.77,clear sky
350,Agnibilekrou,CI,7.1344,-3.2047,71.1,99,100,3.33,moderate rain
351,Santiago Del Estero,AR,-27.7951,-64.2615,77.23,31,14,9.37,few clouds
352,Yanam,IN,16.7333,82.2167,75.9,96,100,6.29,overcast clouds
353,Comodoro Rivadavia,AR,-45.8667,-67.5,71.46,18,0,8.05,clear sky
354,Bilma,NE,18.6853,12.9164,82.35,12,0,5.88,clear sky
355,Roma,US,43.2128,-75.4557,62.08,45,20,5.75,few clouds
356,Shambu,ET,9.5667,37.1,51.82,86,63,2.57,broken clouds
357,Yumen,CN,40.2833,97.2,45.54,34,100,11.12,overcast clouds
358,Urumqi,CN,43.801,87.6005,50.95,24,0,4.47,clear sky
359,Waingapu,ID,-9.6567,120.2641,78.15,75,82,5.35,broken clouds
360,Maine-Soroa,NE,13.2114,12.0241,86.27,15,42,7.7,scattered clouds
361,Jacareacanga,BR,-6.2222,-57.7528,78.67,78,98,5.66,overcast clouds
362,Quang Ngai,VN,15.1167,108.8,72.97,95,100,6.73,overcast clouds
363,Cheremukhovo,RU,60.3484,59.9851,41.68,95,100,4.05,light rain
364,Constitucion,CL,-35.3333,-72.4167,60.58,63,4,16.55,clear sky
365,Mahanje,TZ,-9.9333,35.3333,61.29,45,2,1.92,clear sky
366,Porto Seguro,BR,-16.4497,-39.0647,75.72,83,20,8.05,few clouds
367,Derzhavinsk,KZ,51.1,66.3167,49.44,53,75,6.69,broken clouds
368,Mar Del Plata,AR,-38.0023,-57.5575,51.94,64,0,15.99,clear sky
369,Tautira,PF,-17.7333,-149.15,77.09,78,7,5.03,light rain
370,Moron,AR,-34.6534,-58.6198,61.02,55,32,12.39,scattered clouds
371,Mount Isa,AU,-20.7333,139.5,71.37,53,55,5.75,broken clouds
372,Maceio,BR,-9.6658,-35.7353,78.24,73,20,9.22,few clouds
373,Kathu,TH,7.9178,98.3332,82.74,85,100,12.64,light rain
374,Avera,US,33.194,-82.5271,76.55,30,0,4.05,clear sky
375,Henties Bay,NA,-22.116,14.2845,57.29,89,80,6.24,broken clouds
376,Clyde River,CA,70.4692,-68.5914,25.03,86,75,3.44,broken clouds
377,Hami,CN,42.8,93.45,51.89,39,0,6.04,clear sky
378,Markha,RU,62.1053,129.7269,30.16,93,75,0.0,broken clouds
379,Muyezerskiy,RU,63.9333,31.65,45.48,94,100,8.25,overcast clouds
380,Concordia,AR,-31.393,-58.0209,68.07,43,0,7.0,clear sky
381,Gayny,RU,60.3071,54.3241,44.01,97,100,4.27,light rain
382,Colwyn Bay,GB,53.2948,-3.7267,51.75,3,41,5.01,scattered clouds
383,Grand Gaube,MU,-20.0064,57.6608,72.0,63,8,5.99,clear sky
384,Biltine,TD,14.5333,20.9167,85.32,20,16,6.53,few clouds
385,Tiarei,PF,-17.5333,-149.3333,84.22,78,3,7.02,light rain
386,Lapeer,US,43.0514,-83.3188,58.05,17,40,9.22,scattered clouds
387,Conde,BR,-7.2597,-34.9075,78.26,73,0,11.5,clear sky
388,Juneau,US,58.3019,-134.4197,46.22,97,100,4.61,overcast clouds
389,Port Macquarie,AU,-31.4333,152.9167,62.89,61,0,6.98,clear sky
390,Changde,CN,29.0464,111.6783,59.72,59,1,3.04,clear sky
391,Kula,TR,38.5473,28.6498,57.47,81,100,1.52,overcast clouds
392,Chimbote,PE,-9.0853,-78.5783,64.69,73,7,11.36,clear sky
393,Sonoita,MX,31.85,-112.8333,89.13,28,97,11.74,overcast clouds
394,Rio Grande,BR,-32.035,-52.0986,60.91,61,16,16.53,few clouds
395,Dudinka,RU,69.4058,86.1778,36.63,98,100,13.09,light rain
396,Nioki,CD,-2.7167,17.6833,73.0,93,100,2.3,light rain
397,Bahjoi,IN,28.4,78.6167,71.1,71,0,2.04,clear sky
398,Kemin,KG,42.7846,75.6892,56.75,19,100,5.41,overcast clouds
399,Bethel,US,41.3712,-73.414,66.29,64,20,8.05,few clouds
400,Iwaki,JP,37.05,140.8833,62.02,94,99,4.83,overcast clouds
401,Kampong Thum,KH,12.7111,104.8887,69.8,83,100,10.13,overcast clouds
402,Maniitsoq,GL,65.4167,-52.9,28.18,60,97,7.9,overcast clouds
403,Norman Wells,CA,65.282,-126.8329,26.64,68,20,2.3,few clouds
404,Alice Springs,AU,-23.7,133.8833,56.75,47,45,8.05,scattered clouds
405,San Carlos De Bariloche,AR,-41.1456,-71.3082,64.15,19,0,10.36,clear sky
406,Seydi,TM,39.4816,62.9137,65.68,25,89,9.51,overcast clouds
407,Mata,PT,40.683,-7.4592,61.72,73,8,2.95,clear sky
408,Huarmey,PE,-10.0681,-78.1522,66.49,71,2,11.25,clear sky
409,Coquimbo,CL,-29.9533,-71.3436,58.73,82,0,13.8,clear sky
410,Pangkalanbuun,ID,-2.6833,111.6167,73.9,95,100,0.49,light rain
411,Lubango,AO,-14.9172,13.4925,64.99,65,61,3.51,broken clouds
412,La Romana,DO,18.4273,-68.9728,86.36,70,20,9.22,few clouds
413,Mount Gambier,AU,-37.8333,140.7667,49.66,88,99,5.39,overcast clouds
414,Jurado,CO,7.1053,-77.7641,77.88,89,90,5.39,overcast clouds
415,Coos Bay,US,43.3665,-124.2179,79.0,62,0,14.97,clear sky
416,High Rock,BS,26.6208,-78.2833,84.22,70,99,10.09,overcast clouds
417,Vuktyl,RU,63.8567,57.3094,40.15,90,100,4.94,overcast clouds
418,Half Moon Bay,US,37.4636,-122.4286,79.41,76,100,11.5,overcast clouds
419,Khairagarh,IN,26.95,77.8167,73.26,58,0,2.75,clear sky
420,Cubuk,TR,40.2386,33.0322,54.86,62,75,3.44,broken clouds
421,Koroni,GR,36.8,21.95,64.08,81,100,10.25,overcast clouds
422,Labuhan,ID,-6.8844,112.2051,78.19,84,100,7.07,light rain
423,Chiang Khong,TH,20.2613,100.4046,67.28,85,99,2.64,overcast clouds
424,Ostersund,SE,63.1792,14.6357,43.25,87,100,12.66,overcast clouds
425,Sept-Iles,CA,50.2001,-66.3821,48.72,96,100,21.85,overcast clouds
426,Portland,US,45.5234,-122.6762,84.99,43,20,7.0,smoke
427,Tuatapere,NZ,-46.1333,167.6833,53.87,50,0,3.56,clear sky
428,Aksha,RU,50.2814,113.2867,29.32,68,10,14.99,clear sky
429,Burgeo,CA,47.6167,-57.6152,54.41,88,99,5.99,overcast clouds
430,Syamzha,RU,60.0158,41.0614,38.73,92,99,3.67,overcast clouds
431,Neftcala,AZ,39.3742,49.2472,68.7,68,71,3.87,broken clouds
432,Broome,US,42.2506,-75.833,63.09,48,20,4.61,few clouds
433,Archidona,ES,37.0965,-4.3887,62.91,52,0,4.18,clear sky
434,Calvinia,ZA,-31.4707,19.776,66.09,25,96,4.61,overcast clouds
435,Natal,BR,-5.795,-35.2094,79.45,73,0,11.5,clear sky
436,Salta,AR,-24.7859,-65.4117,68.59,45,40,18.41,scattered clouds
437,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,84.09,28,1,10.74,clear sky
438,Mgachi,RU,51.05,142.2667,41.27,88,100,4.83,overcast clouds
439,Saint-Martin-De-Crau,FR,43.6395,4.8127,65.98,82,0,5.75,clear sky
440,Oussouye,SN,12.485,-16.5469,80.69,81,94,6.62,overcast clouds
441,Swiecie,PL,53.4095,18.4474,57.6,88,22,1.99,few clouds
442,Koutsouras,GR,35.0339,25.9469,70.11,69,94,5.53,overcast clouds
443,Kitob,UZ,39.0843,66.8332,64.76,20,67,3.27,broken clouds
444,Narasannapeta,IN,18.4167,84.05,76.37,89,76,6.85,broken clouds
445,Caravelas,BR,-17.7125,-39.2481,74.88,77,4,6.46,clear sky
446,Boddam,GB,57.4667,-1.7833,39.58,77,29,7.74,scattered clouds
447,Karratha,AU,-20.7377,116.8463,68.99,46,3,8.88,clear sky
448,Ostrovnoy,RU,68.0531,39.5131,43.16,97,100,3.53,light rain
449,Yangjiang,CN,21.85,111.9667,68.49,56,82,6.78,broken clouds
450,Nome,US,64.5011,-165.4064,34.16,60,0,12.66,clear sky
451,Broken Hill,AU,-31.95,141.4333,53.19,68,0,7.34,clear sky
452,Sinnamary,GF,5.3833,-52.95,81.28,81,54,11.81,broken clouds
453,Quatre Cocos,MU,-20.2078,57.7625,71.71,67,21,15.3,few clouds
454,Grajau,BR,-5.8194,-46.1386,92.07,33,39,6.87,scattered clouds
455,Lompoc,US,34.6391,-120.4579,78.01,82,100,10.36,mist
456,Kodinsk,RU,58.6881,99.1844,28.2,93,59,2.84,broken clouds
457,Axim,GH,4.8699,-2.2405,77.11,86,78,8.63,light rain
458,Ambilobe,MG,-13.2,49.05,72.68,64,75,5.21,broken clouds
459,Port Shepstone,ZA,-30.7414,30.455,69.1,82,100,11.25,light rain
460,La Orilla,MX,17.9833,-102.2333,83.71,78,98,4.85,light rain
461,Palu,ID,-0.8917,119.8707,75.04,94,95,3.24,moderate rain
462,Kuusamo,FI,65.9667,29.1833,42.84,100,100,4.61,overcast clouds
463,Achalpur,IN,21.2572,77.5086,68.72,68,0,7.7,clear sky
464,Uchiza,PE,-8.4592,-76.4633,77.09,93,99,0.63,overcast clouds
465,Muromtsevo,RU,56.3724,75.2418,38.75,67,96,8.68,overcast clouds
466,Kitale,KE,1.0157,35.0062,58.46,76,100,1.39,overcast clouds
467,Mashhad,IR,36.297,59.6062,59.14,36,0,4.61,clear sky
468,Roald,NO,62.5833,6.1333,51.33,71,20,9.22,few clouds
469,Salalah,OM,17.0151,54.0924,77.09,88,40,5.75,scattered clouds
470,Sassandra,CI,4.95,-6.0833,74.84,93,97,7.02,light rain
471,Les Cayes,HT,18.2,-73.75,83.55,70,60,8.21,broken clouds
472,Ordzhonikidze,KZ,52.4411,61.7408,46.69,73,100,7.49,overcast clouds
473,Kholm,RU,59.2667,32.85,42.3,90,100,6.82,overcast clouds
474,Faya,SA,18.3851,42.4509,59.52,49,7,3.69,clear sky
475,Peruibe,BR,-24.32,-46.9983,68.72,96,100,6.64,overcast clouds
476,Gizo,SB,-8.103,156.8419,82.36,76,100,9.04,overcast clouds
477,Santa Fe,AR,-31.6333,-60.7,59.47,71,100,10.36,moderate rain
478,Pasighat,IN,28.0667,95.3333,70.54,93,1,3.11,clear sky
479,Raton,US,36.9034,-104.4391,76.05,23,0,2.91,clear sky
480,Spanaway,US,47.104,-122.4346,76.73,47,0,10.36,clear sky
481,Sidhi,IN,24.4167,81.8833,69.13,67,2,1.9,clear sky
482,Pochutla,MX,15.7432,-96.4661,87.82,71,94,5.41,light rain
483,Nouakchott,MR,18.0858,-15.9785,80.53,69,1,14.97,clear sky
484,Taltal,CL,-25.4,-70.4833,60.19,74,24,2.91,few clouds
485,Windhoek,NA,-22.5594,17.0832,77.11,27,88,2.3,overcast clouds
486,Padang,ID,-0.9492,100.3543,76.1,86,100,2.35,overcast clouds
487,Killybegs,IE,54.6333,-8.45,49.1,79,79,15.61,moderate rain
488,Peniche,PT,39.3558,-9.3811,64.08,91,9,11.88,clear sky
489,Homer,US,59.6425,-151.5483,48.09,57,0,13.0,clear sky
490,Vzmorye,RU,54.6961,20.2361,50.09,87,35,8.01,light rain
491,Bonfim,BR,3.0833,-59.95,86.56,62,77,7.85,heavy intensity rain
492,Tilichiki,RU,60.4667,166.1,29.64,96,100,3.49,overcast clouds
493,Palembang,ID,-2.9167,104.7458,77.09,94,40,2.3,scattered clouds
494,Esmeraldas,BR,-19.7625,-44.3139,81.46,33,18,4.52,few clouds
495,Manitouwadge,CA,49.1215,-85.8403,40.14,86,100,8.66,overcast clouds
496,Bollnas,SE,61.3482,16.3946,42.66,95,95,4.94,overcast clouds
497,Honningsvag,NO,70.9821,25.9704,42.55,87,40,10.36,scattered clouds
498,Keningau,MY,5.3378,116.1602,70.9,94,76,0.6,broken clouds
499,Upington,ZA,-28.4478,21.2561,75.58,15,82,4.61,broken clouds
500,Xuddur,SO,4.1213,43.8894,72.34,80,48,13.2,scattered clouds
501,Southampton,GB,50.904,-1.4043,54.86,95,40,0.0,fog
502,Makakilo City,US,21.3469,-158.0858,85.44,60,20,9.22,few clouds
503,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,32.59,86,20,6.71,few clouds
504,Kalianget,ID,-7.05,113.9333,80.87,77,91,6.22,overcast clouds
505,Bilibino,RU,68.0546,166.4372,-2.65,98,99,1.77,overcast clouds
506,Tambov,RU,52.7317,41.4339,36.91,72,77,5.06,broken clouds
507,South Shields,GB,54.9986,-1.4323,44.71,88,0,2.3,clear sky
508,Naryan-Mar,RU,67.6713,53.087,38.77,90,100,7.76,overcast clouds
509,Polson,US,47.6936,-114.1632,68.22,56,49,1.77,scattered clouds
510,Valdivia,CL,-39.8142,-73.2459,68.09,58,35,3.56,scattered clouds
511,Saint George,US,37.1041,-113.5841,86.95,15,0,4.0,clear sky
512,Hovd,MN,48.0056,91.6419,27.27,52,7,1.5,clear sky
513,Ossora,RU,59.2353,163.0719,36.1,78,100,2.42,overcast clouds
514,Nyrob,RU,60.733,56.7202,44.38,92,100,1.57,overcast clouds
515,Jiexiu,CN,37.0244,111.9125,55.9,51,89,0.89,overcast clouds
516,Guerrero Negro,MX,27.9769,-114.0611,71.96,65,85,13.73,overcast clouds
517,Andenes,NO,69.3143,16.1194,42.78,65,0,16.11,clear sky
518,Mabaruma,GY,8.2,-59.7833,74.48,97,100,3.47,moderate rain
519,Rotifunk,SL,8.2333,-12.6833,73.9,95,91,0.16,overcast clouds
520,Diplo,PK,24.4667,69.584,80.42,31,0,9.31,clear sky
521,Amuntai,ID,-2.4177,115.2494,73.22,99,98,0.65,overcast clouds
522,Nha Trang,VN,12.25,109.1833,71.6,87,52,4.27,broken clouds
523,Leiyang,CN,26.4024,112.8591,57.02,58,1,1.95,clear sky
524,Poum,NC,-20.2333,164.0167,73.98,64,30,8.41,scattered clouds
525,Praia Da Vitoria,PT,38.7333,-27.0667,69.76,94,75,15.08,broken clouds
526,Kitimat,CA,54.0524,-128.6534,57.9,24,100,1.7,overcast clouds
527,Sagone,FR,42.1155,8.6969,66.67,81,13,5.86,few clouds
528,Battipaglia,IT,40.6109,14.9852,61.99,73,15,5.86,few clouds
529,Diphu,IN,25.8333,93.4333,71.24,99,66,0.98,broken clouds
530,Port Hawkesbury,CA,45.6169,-61.3485,59.59,89,100,12.66,overcast clouds
531,Chernyshevskiy,RU,63.0128,112.4714,26.82,76,96,3.2,overcast clouds
532,Tabas,IR,33.5959,56.9244,72.7,15,0,1.79,clear sky
533,Yerbogachen,RU,61.2767,108.0108,25.99,90,15,3.11,few clouds
534,Tonkino,RU,57.3726,46.4629,34.83,89,61,5.91,broken clouds
535,Palimbang,PH,6.2106,124.1894,78.57,78,83,6.69,broken clouds
536,Paita,PE,-5.0892,-81.1144,65.68,76,7,19.28,clear sky
537,Tobetsu,JP,43.2169,141.5169,59.09,89,100,9.13,overcast clouds
538,Galeana,MX,24.8333,-100.0667,70.02,58,49,7.74,scattered clouds
539,Qostanay,KZ,53.1667,63.5833,41.29,87,0,6.71,clear sky
540,Lima,PE,-12.0432,-77.0282,61.05,67,0,18.41,clear sky
541,Tateyama,JP,34.9833,139.8667,69.1,84,97,18.05,overcast clouds
542,Balkhash,KZ,46.844,74.9804,51.96,42,90,6.22,overcast clouds
543,Nianzishan,CN,47.5167,122.8833,40.46,47,24,7.14,few clouds
544,Preston,GB,53.7667,-2.7167,52.32,95,70,5.59,broken clouds
545,Caboolture,AU,-27.0833,152.95,71.38,47,0,3.62,clear sky
546,Andra,RU,62.5147,65.8878,39.92,83,100,7.0,overcast clouds
547,Itaobim,BR,-16.5667,-41.8333,81.0,49,35,10.02,scattered clouds
548,Bikaner,IN,28.0167,73.3,77.2,25,0,9.91,clear sky
549,Balaipungut,ID,1.05,101.2833,73.26,98,99,2.59,overcast clouds
550,Bowen,AU,-20.0167,148.2333,75.72,78,15,7.67,few clouds
551,Vaitape,PF,-16.5167,-151.75,79.25,71,14,10.38,few clouds
552,Myaundzha,RU,63.0494,147.1858,4.66,97,100,2.46,overcast clouds
553,Trebinje,BA,42.7119,18.3442,57.56,77,0,2.3,clear sky
554,Cabedelo,BR,-6.9811,-34.8339,79.47,75,8,14.52,clear sky
555,Katobu,ID,-4.9408,122.5276,75.49,92,99,1.7,overcast clouds
556,Bangolo,CI,7.0069,-7.475,69.87,99,38,2.04,moderate rain
557,Churapcha,RU,62.0025,132.4325,27.09,97,100,1.59,overcast clouds
558,Lao Cai,VN,22.4833,103.95,67.3,80,90,1.43,overcast clouds
559,Sao Sebastiao,BR,-23.76,-45.4097,71.24,94,92,7.47,overcast clouds
560,Sala Consilina,IT,40.3912,15.5989,53.29,85,53,3.53,broken clouds
561,Buraydah,SA,26.326,43.975,73.85,19,0,11.05,clear sky
